Id,Step,Pop
421,18272,2359255
421,18273,2360876
421,18274,2362651
421,18275,2364304
421,18276,2365840
421,18277,2367830
421,18278,2369588
421,18279,2371442
421,18280,2373252
421,18281,2374830
421,18282,2376469
421,18283,2378302
421,18284,2379948
421,18285,2381628
421,18286,2383500
421,18287,2385183
421,18288,2386908
421,18289,2388518
421,18290,2390439
421,18291,2392084
421,18292,2394351
421,18293,2395808
421,18294,2397465
421,18295,2399345
421,18296,2400617
421,18297,2402457
421,18298,2404073
421,18299,2406349
421,18300,2408208
421,18301,2410078
421,18302,2411337
421,18303,2413093
421,18304,2414953
421,18305,2417189
421,18306,2418929
421,18307,2420367
421,18308,2422076
421,18309,2423671
421,18310,2425361
421,18311,2427217
421,18312,2429089
421,18313,2430849
421,18314,2432753
421,18315,2434563
421,18316,2436331
421,18317,2437910
421,18318,2439380
421,18319,2440999
421,18320,2442703
421,18321,2444756
421,18322,2446683
421,18323,2448177
421,18324,2449704
421,18325,2451170
421,18326,2453124
421,18327,2454628
421,18328,2456972
421,18329,2458278
421,18330,2460179
421,18331,2461992
421,18332,2463969
421,18333,2465346
421,18334,2467234
421,18335,2469160
421,18336,2470799
421,18337,2472037
421,18338,2473560
421,18339,2475259
421,18340,2477103
421,18341,2478800
421,18342,2480677
421,18343,2482153
421,18344,2483802
421,18345,2485305
421,18346,2486846
421,18347,2488174
421,18348,2489854
421,18349,2491759
421,18350,2493424
421,18351,2495175
421,18352,2496780
421,18353,2498464
421,18354,2499983
421,18355,2501980
421,18356,2503347
421,18357,2504621
421,18358,2505740
421,18359,2507107
421,18360,2508111
421,18361,2509700
421,18362,2511268
421,18363,2512495
421,18364,2514019
421,18365,2515325
421,18366,2516841
421,18367,2518229
421,18368,2520031
421,18369,2521742
421,18370,2523538
421,18371,2524446
421,18372,2525828
421,18373,2527051
421,18374,2528403
421,18375,2530124
421,18376,2531651
421,18377,2532772
421,18378,2533939
421,18379,2535558
421,18380,2537395
421,18381,2538952
421,18382,2540749
421,18383,2542494
421,18384,2544236
421,18385,2545729
421,18386,2547251
421,18387,2548565
421,18388,2550002
421,18389,2551329
421,18390,2553002
421,18391,2554474
421,18392,2556137
421,18393,2557368
421,18394,2559007
421,18395,2560870
421,18396,2562623
421,18397,2564409
421,18398,2566097
421,18399,2567885
421,18400,2568457
421,18401,2569817
421,18402,2571012
421,18403,2572227
421,18404,2573748
421,18405,2575057
421,18406,2576096
421,18407,2576955
421,18408,2578001
421,18409,2579491
421,18410,2581075
421,18411,2582577
421,18412,2583942
421,18413,2586069
421,18414,2587620
421,18415,2589528
421,18416,2590740
421,18417,2591699
421,18418,2593230
421,18419,2594227
421,18420,2595691
421,18421,2596636
421,18422,2598389
421,18423,2600291
421,18424,2602130
421,18425,2603648
421,18426,2605003
421,18427,2605998
421,18428,2606663
421,18429,2607801
421,18430,2609579
421,18431,2611510
421,18432,2612587
421,18433,2613965
421,18434,2615265
421,18435,2616574
421,18436,2617813
421,18437,2619000
421,18438,2620566
421,18439,2622414
421,18440,2624098
421,18441,2625281
421,18442,2626830
421,18443,2628186
421,18444,2629166
421,18445,2630515
421,18446,2631884
421,18447,2633573
421,18448,2634864
421,18449,2636856
421,18450,2638001
421,18451,2639431
421,18452,2641031
421,18453,2642312
421,18454,2643454
421,18455,2644364
421,18456,2645585
421,18457,2646777
421,18458,2648286
421,18459,2649586
421,18460,2651011
421,18461,2652428
421,18462,2653829
421,18463,2655683
421,18464,2657160
421,18465,2658814
421,18466,2660144
421,18467,2661343
421,18468,2662591
421,18469,2663970
421,18470,2665154
421,18471,2666657
421,18472,2668075
421,18473,2669504
421,18474,2670505
421,18475,2671897
421,18476,2673577
421,18477,2674459
421,18478,2675724
421,18479,2677111
421,18480,2678323
421,18481,2679938
421,18482,2681120
421,18483,2682656
421,18484,2683955
421,18485,2684893
421,18486,2686360
421,18487,2687549
421,18488,2688756
421,18489,2690077
421,18490,2691175
421,18491,2692018
421,18492,2693249
421,18493,2694282
421,18494,2695580
421,18495,2696677
421,18496,2698099
421,18497,2699620
421,18498,2700789
421,18499,2702311
421,18500,2703323
421,18501,2704529
421,18502,2705517
421,18503,2706808
421,18504,2708068
421,18505,2709220
421,18506,2710382
421,18507,2711641
421,18508,2712595
421,18509,2714015
421,18510,2715043
421,18511,2716809
421,18512,2718121
421,18513,2719324
421,18514,2720801
421,18515,2722208
421,18516,2722785
421,18517,2724003
421,18518,2725135
421,18519,2725843
421,18520,2726629
421,18521,2727612
421,18522,2728423
421,18523,2729883
421,18524,2730845
421,18525,2731916
421,18526,2733151
421,18527,2734000
421,18528,2735368
421,18529,2736541
421,18530,2737675
421,18531,2738920
421,18532,2739482
421,18533,2740585
421,18534,2741634
421,18535,2742879
421,18536,2743932
421,18537,2744872
421,18538,2745642
421,18539,2746240
421,18540,2747267
421,18541,2748625
421,18542,2749801
421,18543,2750849
421,18544,2752027
421,18545,2752774
421,18546,2753978
421,18547,2754722
421,18548,2755564
421,18549,2756549
421,18550,2757653
421,18551,2758897
421,18552,2760055
421,18553,2760981
421,18554,2762145
421,18555,2763194
421,18556,2764230
421,18557,2765133
421,18558,2766491
421,18559,2767719
421,18560,2768498
421,18561,2769491
421,18562,2770530
421,18563,2771894
421,18564,2772464
421,18565,2773018
421,18566,2774015
421,18567,2775188
421,18568,2775946
421,18569,2776977
421,18570,2777781
421,18571,2778999
421,18572,2779831
421,18573,2780495
421,18574,2781779
421,18575,2782452
421,18576,2783173
421,18577,2784001
421,18578,2785131
421,18579,2786351
421,18580,2787806
421,18581,2788971
421,18582,2790001
421,18583,2791144
421,18584,2792198
421,18585,2793159
421,18586,2794792
421,18587,2795862
421,18588,2796748
421,18589,2797999
421,18590,2798773
421,18591,2799712
421,18592,2800376
421,18593,2801407
421,18594,2802293
421,18595,2803379
421,18596,2804239
421,18597,2805107
421,18598,2805906
421,18599,2806471
421,18600,2807331
421,18601,2808251
421,18602,2809211
421,18603,2810041
421,18604,2810643
421,18605,2811672
421,18606,2812239
421,18607,2812793
421,18608,2813708
421,18609,2814306
421,18610,2814929
421,18611,2816006
421,18612,2816672
421,18613,2817375
421,18614,2818343
421,18615,2819153
421,18616,2820065
421,18617,2821336
421,18618,2822285
421,18619,2822816
421,18620,2823525
421,18621,2823974
421,18622,2824763
421,18623,2825678
421,18624,2826839
421,18625,2827403
421,18626,2828384
421,18627,2829276
421,18628,2829904
421,18629,2829939
421,18630,2830945
421,18631,2831876
421,18632,2832421
421,18633,2832730
421,18634,2833239
421,18635,2834010
421,18636,2835218
421,18637,2836099
421,18638,2836881
421,18639,2837293
421,18640,2838002
421,18641,2838353
421,18642,2839066
421,18643,2839619
421,18644,2840431
421,18645,2840653
421,18646,2840920
421,18647,2841792
421,18648,2842342
421,18649,2843150
421,18650,2843875
421,18651,2844589
421,18652,2845213
421,18653,2846087
421,18654,2846800
421,18655,2847190
421,18656,2848121
421,18657,2848920
421,18658,2849555
421,18659,2849812
421,18660,2850613
421,18661,2851234
421,18662,2851684
421,18663,2852025
421,18664,2852666
421,18665,2852895
421,18666,2853749
421,18667,2854388
421,18668,2855073
421,18669,2855785
421,18670,2856265
421,18671,2856810
421,18672,2857332
421,18673,2857869
421,18674,2858359
421,18675,2858695
421,18676,2859312
421,18677,2859732
421,18678,2860312
421,18679,2860745
421,18680,2861202
421,18681,2862050
421,18682,2862536
421,18683,2862930
421,18684,2863187
421,18685,2863705
421,18686,2864200
421,18687,2864760
421,18688,2865290
421,18689,2865777
421,18690,2866430
421,18691,2866971
421,18692,2867294
421,18693,2867762
421,18694,2867884
421,18695,2868582
421,18696,2869485
421,18697,2870163
421,18698,2870903
421,18699,2871390
421,18700,2872080
421,18701,2872468
421,18702,2873299
421,18703,2873668
421,18704,2874289
421,18705,2874981
421,18706,2875510
421,18707,2876058
421,18708,2876472
421,18709,2876803
421,18710,2877319
421,18711,2877252
421,18712,2877723
421,18713,2878570
421,18714,2878540
421,18715,2878799
421,18716,2879457
421,18717,2880181
421,18718,2879894
421,18719,2880299
421,18720,2880365
421,18721,2880510
421,18722,2880754
421,18723,2881058
421,18724,2881250
421,18725,2881656
421,18726,2881826
421,18727,2882230
421,18728,2882282
421,18729,2882542
421,18730,2882756
421,18731,2883004
421,18732,2883505
421,18733,2883700
421,18734,2883887
421,18735,2884306
421,18736,2884195
421,18737,2884179
421,18738,2884728
421,18739,2885040
421,18740,2885027
421,18741,2884625
421,18742,2884852
421,18743,2885316
421,18744,2885771
421,18745,2885809
421,18746,2886284
421,18747,2886326
421,18748,2886548
421,18749,2886948
421,18750,2887025
421,18751,2887385
421,18752,2887730
421,18753,2887833
421,18754,2888062
421,18755,2887999
421,18756,2888235
421,18757,2888138
421,18758,2888485
421,18759,2888715
421,18760,2888967
421,18761,2888992
421,18762,2889165
421,18763,2889518
421,18764,2889677
421,18765,2890205
421,18766,2890567
421,18767,2890708
421,18768,2890692
421,18769,2891025
421,18770,2891105
421,18771,2891244
421,18772,2891579
421,18773,2891678
421,18774,2891767
421,18775,2891543
421,18776,2891898
421,18777,2891898
421,18778,2892322
421,18779,2892783
421,18780,2893182
421,18781,2893693
421,18782,2893938
421,18783,2894111
421,18784,2894660
421,18785,2894993
421,18786,2894970
421,18787,2894817
421,18788,2894561
421,18789,2894533
421,18790,2894374
421,18791,2894533
421,18792,2894316
421,18793,2894422
421,18794,2894537
421,18795,2894139
421,18796,2894475
421,18797,2895047
421,18798,2894999
421,18799,2895066
421,18800,2895153
421,18801,2895607
421,18802,2895395
421,18803,2895318
421,18804,2895681
421,18805,2895559
421,18806,2895409
421,18807,2895969
421,18808,2895823
421,18809,2895960
421,18810,2895671
421,18811,2895801
421,18812,2895840
421,18813,2896040
421,18814,2895827
421,18815,2895894
421,18816,2895925
421,18817,2895996
421,18818,2896072
421,18819,2896136
421,18820,2896188
421,18821,2896346
421,18822,2896315
421,18823,2896546
421,18824,2896406
421,18825,2896077
421,18826,2896142
421,18827,2895851
421,18828,2895858
421,18829,2895553
421,18830,2895211
421,18831,2894719
421,18832,2894825
421,18833,2894811
421,18834,2894730
421,18835,2894753
421,18836,2894824
421,18837,2894804
421,18838,2894851
421,18839,2894080
421,18840,2893732
421,18841,2893663
421,18842,2893381
421,18843,2893088
421,18844,2892862
421,18845,2892810
421,18846,2892100
421,18847,2891965
421,18848,2891790
421,18849,2891849
421,18850,2891693
421,18851,2891465
421,18852,2890979
421,18853,2890890
421,18854,2890464
421,18855,2890333
421,18856,2889796
421,18857,2889607
421,18858,2889934
421,18859,2889891
421,18860,2889648
421,18861,2889539
421,18862,2889305
421,18863,2888750
421,18864,2888193
421,18865,2888056
421,18866,2887782
421,18867,2887779
421,18868,2888087
421,18869,2887513
421,18870,2886953
421,18871,2887056
421,18872,2887117
421,18873,2886670
421,18874,2886660
421,18875,2886720
421,18876,2886600
421,18877,2886226
421,18878,2886100
421,18879,2885545
421,18880,2885032
421,18881,2884664
421,18882,2884203
421,18883,2884022
421,18884,2883704
421,18885,2883145
421,18886,2882780
421,18887,2882260
421,18888,2881775
421,18889,2881257
421,18890,2880880
421,18891,2880446
421,18892,2880196
421,18893,2879690
421,18894,2879130
421,18895,2878975
421,18896,2878457
421,18897,2878157
421,18898,2877796
421,18899,2877248
421,18900,2876756
421,18901,2876861
421,18902,2876744
421,18903,2876009
421,18904,2875670
421,18905,2875056
421,18906,2874042
421,18907,2873559
421,18908,2873361
421,18909,2873302
421,18910,2873182
421,18911,2872595
421,18912,2872459
421,18913,2871916
421,18914,2871484
421,18915,2871167
421,18916,2870734
421,18917,2870215
421,18918,2869494
421,18919,2868854
421,18920,2868817
421,18921,2868564
421,18922,2868367
421,18923,2867890
421,18924,2867224
421,18925,2866737
421,18926,2866446
421,18927,2866272
421,18928,2866078
421,18929,2865445
421,18930,2864845
421,18931,2864601
421,18932,2864069
421,18933,2863780
421,18934,2863269
421,18935,2862094
421,18936,2861331
421,18937,2860715
421,18938,2860441
421,18939,2860079
421,18940,2859286
421,18941,2858362
421,18942,2857804
421,18943,2857219
421,18944,2856470
421,18945,2855946
421,18946,2855288
421,18947,2854810
421,18948,2854379
421,18949,2853625
421,18950,2852726
421,18951,2852041
421,18952,2851489
421,18953,2850538
421,18954,2850137
421,18955,2849144
421,18956,2848242
421,18957,2847461
421,18958,2846630
421,18959,2846085
421,18960,2844912
421,18961,2844539
421,18962,2844002
421,18963,2843412
421,18964,2843161
421,18965,2842348
421,18966,2842036
421,18967,2841206
421,18968,2840075
421,18969,2839162
421,18970,2838597
421,18971,2837673
421,18972,2836611
421,18973,2835966
421,18974,2835247
421,18975,2834171
421,18976,2833539
421,18977,2832618
421,18978,2832077
421,18979,2831589
421,18980,2830679
421,18981,2830362
421,18982,2829800
421,18983,2829017
421,18984,2827945
421,18985,2826962
421,18986,2826242
421,18987,2825590
421,18988,2824800
421,18989,2823669
421,18990,2822769
421,18991,2822068
421,18992,2821248
421,18993,2820067
421,18994,2819223
421,18995,2818170
421,18996,2817342
421,18997,2815954
421,18998,2815082
421,18999,2814315
421,19000,2813641
421,19001,2812590
421,19002,2811232
421,19003,2810899
421,19004,2809928
421,19005,2809262
421,19006,2808791
421,19007,2808099
421,19008,2807483
421,19009,2806445
421,19010,2805540
421,19011,2804839
421,19012,2804247
421,19013,2803151
421,19014,2802001
421,19015,2800857
421,19016,2799329
421,19017,2798388
421,19018,2797253
421,19019,2796079
421,19020,2794992
421,19021,2794110
421,19022,2793013
421,19023,2791914
421,19024,2791039
421,19025,2789943
421,19026,2788709
421,19027,2787219
421,19028,2786439
421,19029,2785567
421,19030,2784577
421,19031,2783287
421,19032,2782149
421,19033,2781022
421,19034,2780435
421,19035,2778952
421,19036,2777991
421,19037,2776729
421,19038,2775816
421,19039,2774791
421,19040,2773641
421,19041,2773143
421,19042,2771823
421,19043,2770198
421,19044,2769158
421,19045,2768165
421,19046,2767096
421,19047,2765784
421,19048,2764856
421,19049,2763494
421,19050,2762390
421,19051,2761405
421,19052,2760453
421,19053,2759266
421,19054,2757821
421,19055,2757284
421,19056,2755959
421,19057,2754980
421,19058,2753461
421,19059,2751893
421,19060,2750630
421,19061,2749602
421,19062,2748492
421,19063,2747037
421,19064,2745908
421,19065,2744807
421,19066,2743863
421,19067,2742877
421,19068,2741980
421,19069,2741108
421,19070,2740005
421,19071,2738608
421,19072,2737388
421,19073,2736483
421,19074,2734777
421,19075,2733430
421,19076,2732108
421,19077,2731340
421,19078,2729811
421,19079,2728880
421,19080,2727610
421,19081,2726784
421,19082,2725632
421,19083,2724510
421,19084,2723611
421,19085,2722436
421,19086,2721159
421,19087,2719940
421,19088,2718482
421,19089,2716990
421,19090,2715734
421,19091,2714471
421,19092,2713594
421,19093,2712180
421,19094,2711170
421,19095,2709776
421,19096,2708204
421,19097,2707151
421,19098,2705748
421,19099,2704866
421,19100,2703513
421,19101,2702088
421,19102,2700622
421,19103,2699289
421,19104,2698292
421,19105,2696761
421,19106,2695164
421,19107,2694040
421,19108,2692593
421,19109,2691219
421,19110,2690202
421,19111,2688864
421,19112,2687396
421,19113,2686374
421,19114,2684989
421,19115,2683107
421,19116,2681830
421,19117,2680514
421,19118,2679137
421,19119,2677949
421,19120,2676273
421,19121,2674293
421,19122,2672719
421,19123,2671026
421,19124,2669543
421,19125,2668011
421,19126,2666545
421,19127,2664949
421,19128,2663675
421,19129,2662528
421,19130,2661110
421,19131,2659357
421,19132,2658037
421,19133,2656686
421,19134,2655019
421,19135,2653549
421,19136,2651973
421,19137,2650238
421,19138,2648507
421,19139,2647280
421,19140,2645822
421,19141,2644219
421,19142,2643127
421,19143,2641377
421,19144,2639903
421,19145,2638602
421,19146,2636887
421,19147,2635432
421,19148,2633803
421,19149,2632205
421,19150,2631057
421,19151,2629492
421,19152,2627963
421,19153,2626374
421,19154,2625142
421,19155,2623849
421,19156,2622231
421,19157,2620928
421,19158,2619533
421,19159,2617863
421,19160,2616020
421,19161,2614429
421,19162,2613225
421,19163,2611490
421,19164,2609621
421,19165,2608288
421,19166,2606520
421,19167,2604995
421,19168,2603458
421,19169,2602065
421,19170,2600764
421,19171,2599150
421,19172,2597467
421,19173,2596182
421,19174,2594624
421,19175,2592978
421,19176,2591608
421,19177,2590176
421,19178,2589055
421,19179,2587350
421,19180,2585492
421,19181,2583859
421,19182,2582390
421,19183,2580364
421,19184,2579077
421,19185,2577490
421,19186,2576140
421,19187,2574674
421,19188,2572595
421,19189,2571147
421,19190,2569604
421,19191,2567864
421,19192,2566313
421,19193,2564782
421,19194,2562842
421,19195,2561312
421,19196,2559836
421,19197,2558089
421,19198,2556760
421,19199,2555178
421,19200,2553278
421,19201,2551609
421,19202,2550184
421,19203,2548164
421,19204,2546631
421,19205,2545818
421,19206,2543969
421,19207,2541950
421,19208,2540311
421,19209,2538632
421,19210,2536696
421,19211,2534823
421,19212,2533239
421,19213,2531095
421,19214,2529517
421,19215,2527572
421,19216,2525459
421,19217,2524039
421,19218,2522232
421,19219,2519868
421,19220,2517843
421,19221,2515914
421,19222,2514351
421,19223,2512558
421,19224,2511306
421,19225,2509869
421,19226,2508102
421,19227,2506289
421,19228,2504416
421,19229,2503175
421,19230,2501709
421,19231,2500180
421,19232,2498375
421,19233,2496667
421,19234,2494668
421,19235,2492637
421,19236,2490467
421,19237,2488524
421,19238,2487016
421,19239,2485307
421,19240,2483745
421,19241,2482117
421,19242,2480364
421,19243,2478652
421,19244,2476524
421,19245,2475027
421,19246,2473221
421,19247,2471368
421,19248,2469599
421,19249,2467871
421,19250,2466055
421,19251,2463911
421,19252,2462466
421,19253,2460545
421,19254,2458802
421,19255,2457218
421,19256,2455346
421,19257,2453222
421,19258,2451810
421,19259,2450430
421,19260,2448661
421,19261,2447163
421,19262,2445689
421,19263,2443593
421,19264,2441848
421,19265,2439993
421,19266,2437861
421,19267,2436256
421,19268,2434587
421,19269,2432850
421,19270,2430981
421,19271,2429069
421,19272,2426998
421,19273,2425087
421,19274,2423454
421,19275,2421797
421,19276,2420467
421,19277,2418743
421,19278,2416647
421,19279,2414389
421,19280,2412429
421,19281,2410123
421,19282,2408026
421,19283,2406294
421,19284,2404562
421,19285,2402609
421,19286,2400925
421,19287,2398929
421,19288,2397363
421,19289,2395336
421,19290,2393185
421,19291,2391591
421,19292,2389866
421,19293,2387781
421,19294,2385712
421,19295,2383119
421,19296,2381036
421,19297,2379551
421,19298,2377097
421,19299,2375075
421,19300,2373073
421,19301,2371350
421,19302,2369246
421,19303,2367156
421,19304,2365072
421,19305,2362982
421,19306,2360980
421,19307,2358751
421,19308,2356614
421,19309,2354600
421,19310,2352411
421,19311,2350340
421,19312,2348442
421,19313,2346443
421,19314,2344418
421,19315,2342589
421,19316,2340763
421,19317,2338901
421,19318,2336976
421,19319,2335113
421,19320,2332787
421,19321,2330733
421,19322,2328903
421,19323,2326831
421,19324,2324720
421,19325,2322753
421,19326,2320706
421,19327,2318847
421,19328,2316903
421,19329,2314463
421,19330,2312349
421,19331,2310599
421,19332,2308775
421,19333,2306756
421,19334,2304790
421,19335,2303280
421,19336,2301283
421,19337,2299468
421,19338,2297714
421,19339,2295757
421,19340,2293943
421,19341,2291684
421,19342,2289636
421,19343,2287454
421,19344,2285355
421,19345,2283178
421,19346,2281363
421,19347,2279454
421,19348,2277452
421,19349,2275369
421,19350,2273154
421,19351,2270901
421,19352,2269060
421,19353,2266686
421,19354,2264762
421,19355,2262994
421,19356,2260802
421,19357,2258721
421,19358,2256450
421,19359,2254007
421,19360,2251531
421,19361,2249616
421,19362,2247371
421,19363,2245179
421,19364,2242996
421,19365,2240756
421,19366,2238723
421,19367,2236206
421,19368,2234095
421,19369,2232093
421,19370,2230053
421,19371,2227935
421,19372,2225653
421,19373,2223632
421,19374,2221372
421,19375,2219349
421,19376,2217226
421,19377,2215149
421,19378,2213264
421,19379,2211405
421,19380,2209523
421,19381,2207408
421,19382,2205127
421,19383,2203093
421,19384,2201208
421,19385,2199026
421,19386,2196908
421,19387,2194551
421,19388,2192767
421,19389,2190712
421,19390,2188816
421,19391,2187020
421,19392,2184874
421,19393,2183214
421,19394,2181197
421,19395,2179099
421,19396,2176658
421,19397,2174511
421,19398,2172037
421,19399,2169814
421,19400,2167234
421,19401,2165444
421,19402,2163572
421,19403,2161481
421,19404,2159113
421,19405,2157101
421,19406,2154769
421,19407,2152609
421,19408,2150364
421,19409,2147996
421,19410,2145784
421,19411,2143354
421,19412,2141153
421,19413,2138879
421,19414,2136760
421,19415,2134950
421,19416,2132824
421,19417,2130592
421,19418,2128274
421,19419,2126010
421,19420,2123839
421,19421,2121629
421,19422,2119505
421,19423,2117066
421,19424,2114716
421,19425,2112810
421,19426,2110563
421,19427,2108844
421,19428,2106212
421,19429,2103803
421,19430,2101362
421,19431,2098962
421,19432,2096817
421,19433,2094578
421,19434,2092188
421,19435,2090185
421,19436,2088029
421,19437,2085666
421,19438,2083558
421,19439,2081238
421,19440,2078838
421,19441,2076246
421,19442,2074283
421,19443,2072458
421,19444,2070460
421,19445,2068054
421,19446,2065286
421,19447,2062965
421,19448,2060719
421,19449,2058419
421,19450,2056425
421,19451,2054036
421,19452,2051740
421,19453,2049439
421,19454,2047298
421,19455,2044730
421,19456,2042692
421,19457,2040501
421,19458,2038409
421,19459,2036223
421,19460,2034264
421,19461,2032134
421,19462,2030007
421,19463,2027755
421,19464,2025455
421,19465,2023397
421,19466,2021132
421,19467,2019051
421,19468,2016619
421,19469,2014332
421,19470,2012463
421,19471,2010243
421,19472,2008095
421,19473,2005657
421,19474,2003849
421,19475,2001533
421,19476,1999036
421,19477,1996759
421,19478,1994322
421,19479,1992132
421,19480,1989946
421,19481,1987581
421,19482,1985337
421,19483,1982966
421,19484,1980677
421,19485,1978395
421,19486,1976334
421,19487,1974141
421,19488,1971877
421,19489,1969553
421,19490,1967288
421,19491,1964820
421,19492,1962595
421,19493,1960096
421,19494,1957715
421,19495,1955832
421,19496,1953632
421,19497,1951632
421,19498,1949477
421,19499,1947150
421,19500,1944644
421,19501,1942336
421,19502,1940005
421,19503,1937550
421,19504,1935167
421,19505,1932892
421,19506,1930861
421,19507,1928638
421,19508,1926261
421,19509,1924096
421,19510,1921527
421,19511,1919270
421,19512,1916998
421,19513,1914594
421,19514,1912142
421,19515,1910300
421,19516,1908394
421,19517,1906330
421,19518,1903784
421,19519,1901290
421,19520,1898840
421,19521,1896675
421,19522,1894437
421,19523,1892112
421,19524,1889710
421,19525,1887576
421,19526,1885723
421,19527,1883070
421,19528,1880527
421,19529,1877810
421,19530,1875421
421,19531,1873045
421,19532,1870721
421,19533,1868319
421,19534,1865813
421,19535,1863570
421,19536,1861237
421,19537,1858887
421,19538,1856684
421,19539,1854068
421,19540,1851503
421,19541,1849139
421,19542,1846985
421,19543,1844188
421,19544,1842108
421,19545,1839739
421,19546,1837566
421,19547,1835480
421,19548,1833319
421,19549,1831090
421,19550,1828825
421,19551,1826404
421,19552,1824082
421,19553,1821824
421,19554,1819227
421,19555,1817072
421,19556,1814258
421,19557,1812323
421,19558,1809911
421,19559,1807745
421,19560,1805596
421,19561,1803025
421,19562,1800967
421,19563,1798931
421,19564,1796375
421,19565,1793873
421,19566,1791496
421,19567,1789165
421,19568,1786771
421,19569,1784186
421,19570,1781886
421,19571,1779019
421,19572,1777109
421,19573,1774880
421,19574,1772464
421,19575,1769839
421,19576,1767410
421,19577,1764885
421,19578,1762653
421,19579,1759973
421,19580,1757449
421,19581,1754987
421,19582,1752847
421,19583,1750448
421,19584,1748010
421,19585,1745355
421,19586,1743139
421,19587,1740822
421,19588,1738364
421,19589,1735978
421,19590,1733573
421,19591,1731364
421,19592,1729286
421,19593,1726732
421,19594,1724544
421,19595,1722377
421,19596,1720571
421,19597,1718018
421,19598,1715605
421,19599,1713272
421,19600,1710730
421,19601,1708428
421,19602,1706001
421,19603,1703736
421,19604,1701255
421,19605,1698986
421,19606,1696425
421,19607,1694121
421,19608,1691605
421,19609,1689149
421,19610,1686880
421,19611,1684491
421,19612,1682050
421,19613,1679399
421,19614,1677081
421,19615,1674950
421,19616,1672820
421,19617,1670429
421,19618,1667734
421,19619,1665332
421,19620,1662988
421,19621,1660843
421,19622,1658576
421,19623,1656291
421,19624,1653713
421,19625,1651584
421,19626,1649226
421,19627,1646915
421,19628,1644660
421,19629,1642195
421,19630,1640004
421,19631,1637520
421,19632,1635321
421,19633,1632948
421,19634,1630565
421,19635,1627998
421,19636,1625729
421,19637,1623290
421,19638,1621104
421,19639,1618775
421,19640,1616494
421,19641,1613927
421,19642,1611835
421,19643,1609450
421,19644,1606989
421,19645,1604610
421,19646,1602176
421,19647,1600145
421,19648,1597817
421,19649,1595448
421,19650,1592972
421,19651,1590232
421,19652,1587886
421,19653,1585529
421,19654,1583349
421,19655,1580759
421,19656,1578570
421,19657,1576073
421,19658,1573691
421,19659,1571067
421,19660,1568730
421,19661,1566421
421,19662,1563703
421,19663,1561373
421,19664,1559202
421,19665,1556858
421,19666,1554671
421,19667,1552060
421,19668,1549430
421,19669,1547173
421,19670,1544789
421,19671,1542292
421,19672,1539880
421,19673,1537438
421,19674,1535186
421,19675,1532996
421,19676,1530857
421,19677,1528716
421,19678,1526358
421,19679,1524161
421,19680,1521530
421,19681,1519641
421,19682,1517132
421,19683,1514772
421,19684,1512097
421,19685,1509820
421,19686,1507665
421,19687,1505466
421,19688,1503150
421,19689,1500766
421,19690,1498854
421,19691,1496611
421,19692,1494198
421,19693,1491838
421,19694,1489261
421,19695,1486927
421,19696,1484474
421,19697,1481848
421,19698,1479309
421,19699,1476815
421,19700,1474666
421,19701,1472354
421,19702,1469972
421,19703,1467300
421,19704,1464929
421,19705,1462923
421,19706,1460536
421,19707,1458436
421,19708,1455862
421,19709,1453691
421,19710,1451238
421,19711,1448685
421,19712,1446363
421,19713,1444156
421,19714,1441888
421,19715,1439518
421,19716,1436923
421,19717,1434752
421,19718,1432471
421,19719,1430429
421,19720,1427973
421,19721,1425741
421,19722,1424036
421,19723,1421861
421,19724,1419300
421,19725,1416797
421,19726,1414506
421,19727,1411950
421,19728,1409691
421,19729,1407395
421,19730,1405021
421,19731,1402569
421,19732,1399968
421,19733,1397497
421,19734,1394980
421,19735,1392882
421,19736,1390415
421,19737,1388259
421,19738,1386059
421,19739,1383615
421,19740,1381236
421,19741,1378861
421,19742,1376433
421,19743,1373996
421,19744,1371472
421,19745,1369055
421,19746,1366748
421,19747,1364418
421,19748,1362309
421,19749,1359805
421,19750,1357591
421,19751,1355237
421,19752,1352790
421,19753,1350414
421,19754,1348147
421,19755,1345629
421,19756,1343168
421,19757,1341026
421,19758,1338693
421,19759,1336431
421,19760,1334293
421,19761,1331601
421,19762,1329395
421,19763,1327187
421,19764,1324777
421,19765,1322577
421,19766,1320364
421,19767,1317976
421,19768,1315582
421,19769,1312918
421,19770,1310600
421,19771,1308218
421,19772,1305705
421,19773,1303310
421,19774,1301091
421,19775,1298659
421,19776,1296522
421,19777,1294197
421,19778,1291728
421,19779,1289502
421,19780,1287252
421,19781,1285015
421,19782,1282799
421,19783,1280418
421,19784,1278374
421,19785,1276220
421,19786,1273935
421,19787,1271466
421,19788,1269182
421,19789,1266857
421,19790,1264520
421,19791,1262005
421,19792,1259795
421,19793,1257584
421,19794,1255186
421,19795,1252838
421,19796,1250248
421,19797,1248158
421,19798,1245873
421,19799,1243679
421,19800,1241265
421,19801,1238735
421,19802,1236602
421,19803,1234265
421,19804,1232003
421,19805,1229982
421,19806,1227514
421,19807,1225075
421,19808,1222867
421,19809,1220483
421,19810,1218212
421,19811,1215877
421,19812,1213428
421,19813,1210952
421,19814,1208464
421,19815,1206273
421,19816,1204028
421,19817,1201716
421,19818,1199159
421,19819,1197076
421,19820,1194802
421,19821,1192562
421,19822,1190571
421,19823,1188165
421,19824,1185886
421,19825,1183480
